"Cod_Vigente","Cod_Region","Nom_Region","Cod_Dep_Jerarquica","Dep_Jerarquica","Tipo_Establec","Nom_Oficial","Dep_Admin","Nivel_Atencion","Nom_Comuna","Cod_Comuna","Certificacion"
103100,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Hospital","Hospital Dr. Leonardo Guzmán (Antofagasta)","Servicio de Salud","Terciario","Antofagasta","02101","Autogestionado en Red ( EAR)"
103801,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Antonio Rendic","Municipal","Primario","Antofagasta","02101","NO"
103301,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Antonio Rendic (Ex Cautín)","Municipal","Primario","Antofagasta","02101","Centro de Salud Familiar"
103603,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Mental  (COSAM)","COSAM Central","Servicio de Salud","Secundario","Antofagasta","02101","NO"
103800,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Norte de Antofagasta","Municipal","Primario","Antofagasta","02101","NO"
103300,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Norte de Antofagasta","Municipal","Primario","Antofagasta","02101","Centro de Salud Familiar"
103405,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Socaire","Municipal","Primario","San Pedro de Atacama","02203","NO"
200911,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Urgencia Rural (SUR)","SUR Socaire","Municipal","Primario","San Pedro de Atacama","02203","NO"
200450,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Valdivieso","Municipal","Primario","Antofagasta","02101","Centro de Salud Familiar"
103304,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Juan Pablo II de Antofagasta","Municipal","Primario","Antofagasta","02101","Centro de Salud Familiar"
103804,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Juan Pablo II de Antofagasta","Municipal","Primario","Antofagasta","02101","NO"
200289,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Mental  (COSAM)","COSAM Norte","Servicio de Salud","Secundario","Antofagasta","02101","NO"
200216,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dra. Maria Cristina Rojas Neumann","Municipal","Primario","Antofagasta","02101","Centro de Salud Familiar"
200508,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Diagnóstico y Tratamiento","Centro Oncológico del Norte (CON)","Servicio de Salud","Secundario","Antofagasta","02101","NO"
103704,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Antofagasta","Municipal","Primario","Antofagasta","02101","NO"
103400,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Baquedano","Municipal","Primario","Sierra Gorda","02103","NO"
200912,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Urgencia Rural (SUR)","SUR Baquedano","Municipal","Primario","Sierra Gorda","02103","NO"
103403,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Toconao","Municipal","Primario","San Pedro de Atacama","02203","NO"
103104,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Hospital","Hospital de Mejillones","Servicio de Salud","Primario-Secundario ( Por confirmar)","Mejillones","02102","NO"
103311,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar San Pedro Atacama","Municipal","Primario","San Pedro de Atacama","02203","Centro de Salud Familiar"
200910,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Urgencia Rural (SUR)","SUR San Pedro Atacama","Municipal","Primario","San Pedro de Atacama","02203","NO"
103401,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Sierra Gorda","Municipal","Primario","Sierra Gorda","02103","NO"
200914,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Urgencia Rural (SUR)","SUR Sierra Gorda","Municipal","Primario","Sierra Gorda","02103","NO"
103414,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Estación de Salud Rural Río Grande","Municipal","Primario","San Pedro de Atacama","02203","NO"
103705,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Sur","Municipal","Primario","Calama","02201","NO"
103807,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU SUR","Municipal","Primario","Calama","02201","NO"
103305,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Central de Calama","Municipal","Primario","Calama","02201","Centro de Salud Familiar"
103707,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Alemania","Municipal","Primario","Calama","02201","NO"
103601,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Mental  (COSAM)","COSAM Calama","Servicio de Salud","Secundario","Calama","02201","NO"
200241,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Oasis","Municipal","Primario","Calama","02201","NO"
103307,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Alemania de Calama","Municipal","Primario","Calama","02201","Centro de Salud Familiar"
200348,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR Alemania","Municipal","Primario","Calama","02201","NO"
103101,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Hospital","Hospital Dr. Carlos Cisternas (Calama)","Servicio de Salud","Terciario","Calama","02201","Invitados a ser EAR"
103806,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Norponiente","Municipal","Primario","Calama","02201","NO"
103306,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Montt","Municipal","Primario","Calama","02201","Centro de Salud Familiar"
103312,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Norponiente","Municipal","Primario","Calama","02201","Centro de Salud Familiar"
103410,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Chiu-Chiu","Municipal","Primario","Calama","02201","NO"
103309,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar María Elena","Municipal","Primario","Maria Elena","02302","Centro de Salud Familiar"
200913,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Servicio de Urgencia Rural (SUR)","SUR María Elena","Municipal","Primario","Maria Elena","02302","NO"
103406,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Caspana","Municipal","Primario","Calama","02201","NO"
103409,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Ayquina","Municipal","Primario","Calama","02201","NO"
103102,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Hospital","Hospital Dr. Marcos Macuada (Tocopilla)","Servicio de Salud","Primario-Secundario ( Por confirmar)","Tocopilla","02301","NO"
103411,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Quillagua (María Elena)","Municipal","Primario","Maria Elena","02302","NO"
103407,2,"Región De Antofagasta","3","Servicio de Salud Antofagasta","Posta de Salud Rural (PSR)","Posta de Salud Rural Ollagüe","Municipal","Primario","Ollagüe","02202","NO"
102413,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural San Marcos","Municipal","Primario","Iquique","01101","NO"
102412,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Chanavayita","Municipal","Primario","Iquique","01101","NO"
200751,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Urgencia Rural (SUR)","SUR Chanavayita","Municipal","Primario","Iquique","01101","NO"
102416,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Matilla","Municipal","Primario","Pica","01405","NO"
102304,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Juan Márquez Vismarra","Municipal","Primario","Pica","01405","Centro de Salud Familiar"
200879,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centros Exclusivos de Atención Respiratoria (CEAR)","CEAR Pica","Municipal","Primario","Pica","01405","NO"
200755,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Urgencia Rural (SUR)","SUR Pica","Municipal","Primario","Pica","01405","NO"
102414,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural La Huayca","Municipal","Primario","Pozo Almonte","01401","NO"
102406,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural La Tirana","Municipal","Primario","Pozo Almonte","01401","NO"
102307,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Héctor Reyno Gutiérrez","Municipal","Primario","Alto Hospicio","01107","Centro de Salud Familiar"
200557,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Yandry Añazco Montero","Municipal","Primario","Alto Hospicio","01107","Centro de Salud Familiar"
102602,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro Comunitario de Salud Mental  (COSAM)","COSAM Enrique París","Servicio de Salud","Secundario","Alto Hospicio","01107","NO"
201036,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR La Tortuga","Municipal","Primario","Alto Hospicio","01107","NO"
200335,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar La Tortuga","Municipal","Primario","Alto Hospicio","01107","NO"
102305,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Pedro Pulgar Melgarejo","Municipal","Primario","Alto Hospicio","01107","Centro de Salud Familiar"
102303,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Pozo Almonte","Municipal","Primario","Pozo Almonte","01401","Centro de Salud Familiar"
102601,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro Comunitario de Salud Mental  (COSAM)","COSAM Salvador Allende","Servicio de Salud","Secundario","Iquique","01101","NO"
102806,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR Sur de Iquique","Municipal","Primario","Iquique","01101","NO"
102306,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Sur de Iquique","Municipal","Primario","Iquique","01101","Centro de Salud Familiar"
102705,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar El Boro","Municipal","Primario","Alto Hospicio","01107","NO"
102807,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU El Boro","Municipal","Primario","Alto Hospicio","01107","NO"
102302,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Cirujano Guzmán","Municipal","Primario","Iquique","01101","Centro de Salud Familiar"
102802,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Cirujano Guzmán","Municipal","Primario","Iquique","01101","NO"
102300,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Cirujano Aguirre","Municipal","Primario","Iquique","01101","Centro de Salud Familiar"
102800,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Cirujano Aguirre","Municipal","Primario","Iquique","01101","NO"
102012,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Clínica Dental Móvil","Clínica Dental Móvil Simple. Pat. RW6740 (Iquique)","Servicio de Salud","Primario","Iquique","01101","NO"
200702,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Puesto de Atención Médica Especializado (PAME) Incorporado por Crisis Sanitaria","PAME Hospital de Iquique","Servicio de Salud","Terciario","Iquique","01101","NO"
102100,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Hospital","Hospital Dr. Ernesto Torres Galdames (Iquique)","Servicio de Salud","Terciario","Iquique","01101","Autogestionado en Red ( EAR)"
102600,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro Comunitario de Salud Mental  (COSAM)","COSAM Dr. Jorge Seguel Cáceres","Servicio de Salud","Secundario","Iquique","01101","NO"
102701,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Cerro Esmeralda","Municipal","Primario","Iquique","01101","NO"
102801,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Cirujano Videla","Municipal","Primario","Iquique","01101","NO"
102301,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Cirujano Videla","Municipal","Primario","Iquique","01101","Centro de Salud Familiar"
102403,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Mamiña","Municipal","Primario","Pozo Almonte","01401","NO"
102308,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Amador Neghme Rodríguez","Municipal","Primario","Huara","01404","Centro de Salud Familiar"
200096,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Huara","Municipal","Primario","Huara","01404","NO"
200754,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Servicio de Urgencia Rural (SUR)","SUR Tarapacá","Municipal","Primario","Huara","01404","NO"
102402,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Tarapacá","Municipal","Primario","Huara","01404","NO"
200474,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Pachica","Municipal","Primario","Huara","01404","NO"
102411,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Cancosa","Municipal","Primario","Pica","01405","NO"
102410,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Sibaya","Municipal","Primario","Huara","01404","NO"
102400,1,"Región De Tarapacá","2","Servicio de Salud Iquique","Posta de Salud Rural (PSR)","Posta de Salud Rural Pisagua","Municipal","Primario","Huara","01404","NO"
